date,tp,t2m,ssr,str,sp
11/18/2000,0.75,271.3660646,10517577.69,-6281437.587,70710.38507
11/19/2000,2.8,272.3505066,9392161.09,-5338459.581,70538.43782
11/20/2000,8.85,269.3970017,7181921.075,-4393170.819,70728.07489
11/21/2000,2.34,266.8676768,7699635.78,-6128282.187,70753.34872
11/22/2000,1.11,268.2040687,8516848.974,-5513758.597,70823.84283
11/23/2000,0.7,268.600047,8770300.158,-5772770.304,71016.79487
11/24/2000,0.89,269.2724809,9030925.14,-5652386.124,70903.76581
11/25/2000,1.27,268.9554437,8927047.574,-5837410.539,70746.2696
11/26/2000,0.92,269.8551484,8560263.66,-5800300.207,70793.70154
11/27/2000,0.78,270.3390066,9346318.69,-5945026.525,70848.80485
11/28/2000,0.91,269.8533667,9727876.243,-6164359.88,70714.50273
11/29/2000,1.38,268.371902,9658089.629,-6252153.043,70587.65269
11/30/2000,2.97,268.634291,8422967.98,-5735488.147,70646.43475
12/1/2000,3.27,268.6424372,8007869.194,-5441115.208,70504.3691
12/2/2000,2.8,267.1738403,8421916.91,-5878757.103,70686.91914
12/3/2000,0.68,263.2764157,8809746.603,-7495343.451,71089.12444
12/4/2000,0.05,265.4178123,10437998.04,-8089949.778,70752.21902
12/5/2000,0.12,266.3407739,10232761.7,-7497475.572,70574.62408
12/6/2000,0.47,266.4913977,9685114.134,-6540079.021,70589.81028
12/7/2000,0.55,266.0249046,8841675.289,-6332880.695,70753.57454
12/8/2000,0.34,266.252202,9536345.608,-6712293.674,70710.2191
12/9/2000,1.37,266.5035569,9096655.152,-6237401.509,70566.06995
12/10/2000,0.96,265.8992936,9074259.127,-6656232.385,70527.31683
12/11/2000,2.41,267.2657659,8159736.469,-5575294.323,70492.28665
12/12/2000,3.35,265.3385143,7308584.164,-5164861.373,70702.6624
12/13/2000,0.37,263.4789097,8811425.431,-7411422.993,70685.68563
12/14/2000,0.16,265.2873721,9737515.344,-7368921.894,70616.73381
12/15/2000,0.22,265.7570584,9553238.458,-6957559.165,70701.62666
12/16/2000,0.18,265.5763424,9396615.08,-6959879.783,70999.11346
12/17/2000,0.01,267.5293368,10047526.78,-7314540.595,71099.25566
12/18/2000,0.02,268.2142043,10196360.35,-7394482.677,70887.05784
12/19/2000,0.1,268.7210548,10203993.49,-7145064.075,70644.49486
12/20/2000,0.35,267.8010851,9397145.382,-6612521.871,70812.57626
12/21/2000,0.67,266.6668395,9299797.569,-6647664.257,70954.30377
12/22/2000,0.15,266.1912609,10056417.93,-8043472.593,71070.72205
12/23/2000,0,267.248942,10771771.91,-8351536.311,71047.15935
12/24/2000,0,267.3965759,10852089.53,-8254001.437,70976.4745
12/25/2000,0.1,266.9754919,10773132.9,-7746025.856,70875.26178
12/26/2000,0.26,265.61532,10447825,-7680080.349,70837.04624
12/27/2000,0.24,265.2574359,10475969.83,-7478987.943,70899.51203
12/28/2000,0.27,266.4423178,10542267.59,-7725037.041,70764.41347
12/29/2000,0.61,266.4468525,10146222.92,-6949004.699,70674.24875
12/30/2000,0.34,266.5896313,9967331.462,-7321607.884,70793.08782
12/31/2000,0.37,268.6381556,10630097.2,-7295411.175,70765.29573
1/1/2001,1.94,270.6169235,9629351.305,-5485061.325,70476.7082
1/2/2001,3.03,269.6303301,6267185.594,-4052353.482,70464.68156
1/3/2001,2.7,266.7321311,7819974.169,-5384340.572,70507.80793
1/4/2001,2.4,266.2864227,7968303.663,-5691551.135,70432.66759
1/5/2001,3.7,264.8536667,7781694.293,-5564712.365,70378.95075
1/6/2001,1.23,261.8104991,7945069.511,-6981268.135,70680.8575
1/7/2001,0.24,264.1252352,9531916.78,-7227976.649,70436.31374
1/8/2001,1.27,264.0626415,8733647.336,-5979205.013,70239.91687
1/9/2001,2.54,263.5280847,8119103.745,-5659489.978,70267.40416
1/10/2001,1.49,262.8499858,8376407.968,-6240213.363,70431.42352
1/11/2001,0.57,263.8683493,8883227.113,-6695366.35,70285.17819
1/12/2001,0.51,264.7656454,8738000.751,-6392904.429,70512.30909
1/13/2001,0.42,264.7724674,9392771.121,-6646146.746,70443.96861
1/14/2001,2.13,264.388474,8711842.832,-5425247.983,70479.95729
1/15/2001,0.67,262.1798241,8851128.778,-6661933.513,70679.47106
1/16/2001,0.31,263.8804093,10163082.97,-7391310.452,70679.15228
1/17/2001,0.91,264.3427167,9831722.246,-6454298.386,70821.69566
1/18/2001,0.26,264.3362038,10289445.51,-7220528.128,70731.25478
1/19/2001,0.58,265.547292,9876330.85,-6603956.299,70770.91856
1/20/2001,0.49,265.5523262,10150296.45,-6846650.546,70689.00365
1/21/2001,0.83,265.4588633,10230752.56,-6729232.123,70489.40026
1/22/2001,1.63,266.6639571,9758873.244,-6435289.741,70267.81545
1/23/2001,3.72,267.0192803,9151859.645,-5641279.644,69988.49014
1/24/2001,9.34,265.3885005,6936664.224,-4664340.991,69903.07445
1/25/2001,3.24,265.8659889,8470288.227,-5816818.625,70172.51715
1/26/2001,0.84,267.0655527,8681877.468,-6318902.67,70234.63914
1/27/2001,0.46,268.3657048,9033984.477,-6327791.819,70363.20177
1/28/2001,0.37,267.7323426,9394204.029,-6678927.664,70610.59327
1/29/2001,0.1,267.9532163,10556492.49,-7310203.089,70717.00081
1/30/2001,0.08,269.1021008,11303263.39,-7100303.555,70768.324
1/31/2001,0.14,270.387616,11341712.46,-6844104.432,70668.6336
2/1/2001,0.52,271.6767847,10319857,-5785391.642,70521.61957
2/2/2001,1.43,271.4683126,8972981.038,-5346549.216,70344.28461
2/3/2001,3.8,269.9529981,9163205.036,-5584112.505,70304.98324
2/4/2001,2.8,268.145281,10454086.36,-6778576.731,70345.84672
2/5/2001,1.66,266.1448839,11202072.82,-7308822.017,70290.63158
2/6/2001,1.73,266.4694477,11080885.09,-6960186.996,70369.62429
2/7/2001,0.91,266.4201224,11338064.77,-7372194.53,70459.73678
2/8/2001,0.57,268.3271523,11309865.14,-7175323.517,70365.10713
2/9/2001,0.74,267.5119271,10727243.51,-6794408.072,70465.16426
2/10/2001,0.43,269.2800003,11625488.52,-7486905.336,70439.06271
2/11/2001,1.67,270.6289645,11390551.65,-6314222.818,70269.89099
2/12/2001,2.27,270.2533099,10161678.41,-5973972.775,70520.09538
2/13/2001,1.91,269.9434361,10600064.97,-6362253.503,70680.83956
2/14/2001,0.64,270.2944532,11478209.33,-7033185.782,70834.06609
2/15/2001,0.55,270.6839892,11963911.83,-6875553.893,70871.7363
2/16/2001,1.19,270.2431221,12163847.97,-6691933.911,70850.22631
2/17/2001,1.28,268.7846339,11336282.28,-6600392.556,70858.89695
2/18/2001,1.35,270.0850842,12150705.44,-6521264.87,70704.09778
2/19/2001,3.43,269.4189667,11233661.39,-6183544.73,70590.68132
2/20/2001,4.05,268.2643116,10968346.13,-6460922.058,70584.05528
2/21/2001,4.16,269.3217977,11368903.81,-6152885.847,70255.94672
2/22/2001,7.71,267.447766,9938324.669,-5468131.613,70230.03544
2/23/2001,3.12,265.3163115,9769422.736,-6386779.478,70501.74319
2/24/2001,1.41,267.3417325,11700891.44,-6750761.065,70364.38928
2/25/2001,3.37,268.8879805,10785963.23,-5648672.455,70199.54025
2/26/2001,9.07,269.4471721,8480670.167,-4520408.867,70179.46534
2/27/2001,9.18,267.8913149,9494843.031,-5263664.435,70374.95282
2/28/2001,3.78,268.5889839,11028231.85,-6166569.103,70821.85508
3/1/2001,1.98,268.6347294,11488851.89,-6302878.709,70760.3549
3/2/2001,2.96,269.7084849,12043553.59,-6232418.883,70719.69303
3/3/2001,2.72,268.2188904,12401718.79,-6945110.184,70948.35033
3/4/2001,0.76,269.3189502,13496443.24,-7621156.846,70842.21645
3/5/2001,1.67,269.8722233,12818376.22,-6545438.264,70550.02403
3/6/2001,5.74,268.7995896,10609254.02,-5298100.153,70455.24498
3/7/2001,2.36,265.3066739,11357704.52,-6892395.509,70787.07013
3/8/2001,0.55,267.0455606,13547427.22,-7567581.06,70671.70688
3/9/2001,0.9,266.9931557,13613812.94,-7232026.412,70673.34037
3/10/2001,0.91,267.2950123,13665249.98,-7256019.845,70616.6135
3/11/2001,1.19,267.0602615,13299489.19,-7078612.187,70726.32437
3/12/2001,0.76,266.2487713,13886494.64,-7511549.192,70786.06163
3/13/2001,0.49,267.5828401,14624937.45,-7838758.544,70694.61431
3/14/2001,0.94,268.7368338,14363239.6,-7285529.371,70666.64936
3/15/2001,1.7,269.5565038,13638538.23,-6775559.08,70712.89057
3/16/2001,4.03,269.9589772,13193734.78,-6393222.644,70505.67908
3/17/2001,4.09,270.5402264,13382554.42,-6754312.13,70382.14165
3/18/2001,4.64,269.6464057,13150403.47,-6634585.64,70451.42564
3/19/2001,2.1,268.9577312,13706310.58,-6924076.639,70660.11268
3/20/2001,0.4,268.9339644,14611341.96,-8108617.046,70770.13017
3/21/2001,1.56,271.4062671,14186892.28,-6656336.799,70516.13052
3/22/2001,1.49,272.1226928,13330546.61,-6200319.512,70493.16712
3/23/2001,4.52,272.8441799,11960510.53,-5354269.932,70417.07447
3/24/2001,9.25,270.706459,11446568.61,-5636339.725,70324.18316
3/25/2001,6.87,268.674042,12639924.93,-6682302.49,70368.86468
3/26/2001,3.57,269.1508852,12898533.43,-6313225.632,70260.04997
3/27/2001,1.58,269.4101757,13453642.55,-6841614.84,70275.81774
3/28/2001,2.87,269.5415876,13889085.22,-6770849.984,70483.56576
3/29/2001,2.05,273.2417842,14907840.92,-6577994.002,70541.96906
3/30/2001,7.51,272.8817822,11621916.61,-5098139.319,70468.08654
3/31/2001,6.5,272.7847703,12191246.89,-5538750.793,70692.37808
4/1/2001,7.25,272.1635998,12122528.46,-5493740.243,70633.08702
4/2/2001,6.67,271.3791566,13258704.51,-6049687.219,70536.04136
4/3/2001,5.7,270.7441543,13641127.72,-6278230.754,70593.57763
4/4/2001,2.38,270.8731137,14237831.06,-6810893.694,70792.62896
4/5/2001,2.1,272.3781875,15165113.66,-6858214.966,70724.8231
4/6/2001,2.15,272.9355298,14797246.32,-6721200.302,70835.22205
4/7/2001,4.71,272.9299042,14738183.71,-6311535.195,70796.84515
4/8/2001,1.86,272.9016761,15486580.93,-7516672.237,70663.51965
4/9/2001,6.38,274.035607,14888355.67,-6362097.889,70393.30851
4/10/2001,9.98,273.9359764,13660666.61,-5838332.378,70652.63766
4/11/2001,7.7,273.3687788,13454545.93,-5732537.511,70874.8348
4/12/2001,5.54,272.8522499,14124674.04,-5858828.33,70798.78207
4/13/2001,4.78,274.2732831,14475161.79,-6217016.976,70842.72029
4/14/2001,6.75,275.7601205,12864988.74,-5086163.353,70946.12258
4/15/2001,9.48,275.1315016,11918298.3,-4714705.708,70992.80069
4/16/2001,5.38,275.1260583,13657510.33,-5482308.747,70827.69508
4/17/2001,8.76,274.3846131,13299595.1,-5305395.208,70684.64745
4/18/2001,4.27,275.4568961,13852562.31,-5594840.595,70609.95616
4/19/2001,8.71,274.3077815,13136002.55,-5185912.704,70520.44242
4/20/2001,5.47,274.032858,14477591.61,-5993944.75,70442.19454
4/21/2001,5.79,274.5988928,14232028.11,-5736564.507,70337.07759
4/22/2001,5.95,274.4588536,14041535.37,-5963036.211,70411.07119
4/23/2001,5.45,274.4179297,14954749.91,-6024881.138,70562.02285
4/24/2001,2.2,271.9762695,14622172.55,-7308543.734,70885.62674
4/25/2001,0.27,274.4744121,18480720.45,-8426042.015,70704.21612
4/26/2001,8.02,275.1144671,14938617.16,-5570648.086,70586.65201
4/27/2001,11.76,275.3610086,12422920.43,-5053503.468,70570.0156
4/28/2001,14.64,274.6300368,11566729.29,-4840320.641,70446.62042
4/29/2001,8.93,275.687002,12246067.37,-5401476.981,70539.31214
4/30/2001,14.58,274.5478406,11262437.54,-4708640.117,70801.05263
5/1/2001,5.99,274.940955,13041179.55,-5618818.146,70972.72094
5/2/2001,1.96,273.9662617,14724170.33,-6524606.9,70807.37391
5/3/2001,1.4,276.3869827,17794153.37,-6782590.234,70574.93401
5/4/2001,6.23,277.4452001,15784301.67,-5472070.28,70602.65493
5/5/2001,9.46,277.4138301,13704718.55,-4452385.191,70751.36869
5/6/2001,7.32,275.952001,11647983.84,-4957280.487,70775.33196
5/7/2001,2.84,277.1857063,12920230.86,-5493958.714,70674.15699
5/8/2001,9.07,275.8068729,13706608.65,-5109142.929,70537.72471
5/9/2001,4.15,277.4513233,15390598.65,-5923732.211,70387.65518
5/10/2001,16.04,276.9060186,10887656.26,-4212123.988,70453.45071
5/11/2001,7.17,277.0025104,11426196.86,-4591900.326,70670.97267
5/12/2001,2.55,276.5680014,12912767.57,-5703782.376,70854.44156
5/13/2001,0.63,275.6690899,17377995.28,-7605131.161,70721.32136
5/14/2001,0.61,276.6945841,19429268.22,-7641645.205,70714.30203
5/15/2001,1.76,278.6217134,18378602.94,-6395355.745,70816.98412
5/16/2001,3.94,279.0606407,16635671.54,-5503507.67,70775.94874
5/17/2001,7.74,278.9786229,15544488.09,-5160991.977,70688.24928
5/18/2001,8.87,278.8666314,15415487.16,-5013323.025,70631.1773
5/19/2001,11.05,278.9819733,13987910.61,-4411750.579,70647.30966
5/20/2001,8.05,278.3086627,13271096.59,-4523028.319,70591.72271
5/21/2001,4.91,278.5838212,14046517.25,-4973954.836,70569.01568
5/22/2001,4.41,279.7299278,15244236.22,-5114144.018,70539.29079
5/23/2001,6.73,280.246276,15033944.83,-4702247.962,70515.56617
5/24/2001,9.6,280.3288486,14377744.62,-4531514.752,70402.91769
5/25/2001,11.32,280.3582897,14100133.02,-4636830.33,70327.99633
5/26/2001,14.51,280.2501101,13347102.94,-4346703.563,70453.45627
5/27/2001,10.04,279.8693762,13884880.73,-4581188.225,70610.60789
5/28/2001,6.86,279.7299411,15724924.13,-5005755.387,70523.90006
5/29/2001,5.91,277.4269238,15377181.95,-5624279.643,70578.71403
5/30/2001,4.36,279.7403741,16681751.43,-5728074.101,70453.57828
5/31/2001,15.43,279.8449705,13817943.64,-4423041.69,70340.56755
6/1/2001,17.86,279.0333914,11888691.94,-4158836.224,70465.34988
6/2/2001,8.26,278.1620187,12044903.31,-4580972.332,70719.78604
6/3/2001,8.34,278.8244857,14982234.28,-5466784.572,70851.81489
6/4/2001,11.74,281.0834308,15031889,-4580627.55,70635.76533
6/5/2001,18.54,280.7998933,10350002.77,-3400694.091,70440.19343
6/6/2001,17.92,280.7378265,10956100.7,-3668788.607,70353.70538
6/7/2001,16.51,280.6012438,11667952.8,-4027665.365,70437.36614
6/8/2001,11.51,280.3791318,13846149.16,-4560888.548,70352.59337
6/9/2001,10.64,281.0044864,14725488.72,-4710940.207,70463.3957
6/10/2001,7.52,281.062074,15271355.62,-4877745.633,70528.20587
6/11/2001,5.53,281.4433351,17139933.01,-5348971.167,70598.02973
6/12/2001,6,280.9358854,17440698.12,-5488795.035,70758.15213
6/13/2001,5.93,280.4294403,18012261.69,-6427285.3,70853.31596
6/14/2001,5.31,281.0488707,19009129.67,-6853876.987,70777.88824
6/15/2001,7.01,281.5909493,17522061.43,-5884443.165,70562.03435
6/16/2001,10.05,282.2176485,14731078.07,-4360000.843,70303.61723
6/17/2001,7.07,282.6286617,13403369.82,-3990008.089,70298.02932
6/18/2001,12.54,282.9356086,13983571.77,-3962910.727,70505.85999
6/19/2001,11.15,282.7921944,13300978.3,-3907006.113,70475.46926
6/20/2001,15.56,283.1195283,13731067.2,-3967197.679,70379.74361
6/21/2001,18.33,283.293815,12483769,-3267245.21,70381.81774
6/22/2001,12.34,283.2019671,12616267.1,-3517846.274,70483.56936
6/23/2001,9.87,283.2152089,14694449.19,-3939996.004,70498.08329
6/24/2001,7.68,283.118677,15358400.35,-4567659.73,70507.95549
6/25/2001,6.56,283.2194834,16080295.68,-4910604.98,70575.96211
6/26/2001,6.79,283.394936,15852567.62,-4648376.504,70478.28139
6/27/2001,7.92,283.1913604,16399602.7,-4851036.094,70472.98415
6/28/2001,10.39,283.4734748,15663105.54,-4520006.029,70503.1313
6/29/2001,10.77,282.0315383,13958125.54,-4404547.553,70678.15613
6/30/2001,8.24,281.4950796,17048838,-6094537.389,70794.45241
7/1/2001,9.33,281.7425309,17312255.47,-6427818.836,70750.95994
7/2/2001,5.53,282.0997614,18125823.6,-6487671.231,70666.1613
7/3/2001,3.58,282.0546903,19606815.69,-6820238.907,70613.53037
7/4/2001,2.81,282.7707305,20273221.94,-7067476.658,70552.70634
7/5/2001,3.14,283.0475151,21018390.19,-6952793.169,70496.67338
7/6/2001,4.83,283.4998089,20746919.5,-6621977.624,70527.7823
7/7/2001,7.13,283.7396932,18756614.35,-5893924.618,70631.68345
7/8/2001,5.55,283.7317131,18891440.28,-5946695.082,70670.91504
7/9/2001,9.02,284.1941257,19593934.47,-5913149.185,70627.14164
7/10/2001,13.61,284.2433477,14745673.32,-4540284.768,70729.17626
7/11/2001,11.35,284.3806722,15239385.73,-4424183.818,70708.88668
7/12/2001,11.63,284.1494545,14836860.63,-4119889.948,70681.56883
7/13/2001,11.67,284.0034964,14844982.1,-4047081.362,70632.87665
7/14/2001,10.84,284.2661831,14299338.47,-3886499.284,70518.30029
7/15/2001,11.55,283.9285572,11680219.49,-3305738.043,70550.93422
7/16/2001,12.09,283.7987497,12927517.63,-3617123.698,70573.26535
7/17/2001,11.83,283.82155,13693079.28,-3798363.341,70564.94687
7/18/2001,8.23,284.0877945,15176499.13,-4322216.066,70511.56107
7/19/2001,10.05,284.2062056,16013458.28,-4308497.584,70494.84575
7/20/2001,15.96,284.2715714,12765823.27,-3332467.628,70617.48506
7/21/2001,13.11,282.8069056,11726344.09,-3605528.716,70595.50047
7/22/2001,8.67,283.1483518,15694074.2,-5529002.591,70699.06331
7/23/2001,5.35,283.6022322,19196158.53,-6118143.195,70777.44891
7/24/2001,5.77,284.0698566,19091700.4,-5618245.732,70724.18028
7/25/2001,8.17,284.5518398,17050868.14,-4954791.069,70663.86883
7/26/2001,9.45,284.6648688,14906057.64,-4230395.026,70695.36326
7/27/2001,12.95,284.6103831,12742521.85,-3571324.573,70626.63463
7/28/2001,14.78,284.7567116,13062927.37,-3515106.004,70481.41091
7/29/2001,27.74,284.4338897,11145751.11,-3237131.161,70516.95911
7/30/2001,28.57,284.1351927,9716531.276,-3055957.099,70609.81934
7/31/2001,15.25,284.1709243,11276995,-3442583.317,70704.03405
8/1/2001,12.04,284.292155,12990635.95,-3904714.901,70638.10438
8/2/2001,12.81,284.4990388,13427731.22,-3916773.658,70574.26093
8/3/2001,9.87,283.8298782,13235820.95,-3983111.492,70719.69627
8/4/2001,5.47,283.2575461,16913431.21,-5007980.411,71007.52633
8/5/2001,5.18,283.0904637,17608813.55,-5370470.467,71044.06635
8/6/2001,6.22,282.8526911,16763474.81,-5214456.379,70916.17747
8/7/2001,5.76,282.5094774,16109360.81,-5079546.588,70801.95453
8/8/2001,4.85,283.1072075,16905295.83,-5127917.292,70836.87928
8/9/2001,6.32,283.604503,17347316.32,-5200715.247,71002.73841
8/10/2001,5.34,283.6181075,16292931.72,-5139328.907,70991.89077
8/11/2001,4.24,284.1259515,17372845.2,-5224134.011,70932.46332
8/12/2001,6.08,284.303238,15544122.84,-4605425.113,70798.21186
8/13/2001,10.4,284.081127,14147913.73,-4061787.219,70732.58259
8/14/2001,7.98,283.8726983,15086600.65,-4552645.951,70856.98025
8/15/2001,8.9,283.7117745,17559832.94,-5573764.285,70951.53997
8/16/2001,6.29,284.1722613,17356253.45,-5257170.918,70664.94361
8/17/2001,9.52,284.5677477,14545014.86,-4128071.279,70484.35366
8/18/2001,13.88,284.3101081,11886595.58,-3602514.937,70521.54208
8/19/2001,10.18,284.1801191,12453977.42,-3721364.338,70617.24861
8/20/2001,8.23,284.5461653,14143384.58,-4220712.503,70756.5029
8/21/2001,10.7,284.4708552,14047891.86,-4094781.896,70817.23238
8/22/2001,16.71,283.9265398,13122454.32,-3724673.173,70615.06824
8/23/2001,18.46,283.2959593,11115025.49,-3494082.174,70590.91596
8/24/2001,13.14,282.8988311,11856199.3,-3523631.337,70625.63863
8/25/2001,11.78,282.9335077,12928117.39,-3948582.829,70682.11211
8/26/2001,12.02,283.0100112,14101176.98,-4408797.235,70641.53555
8/27/2001,13.16,283.0431402,13422358.7,-4343518.596,70522.55159
8/28/2001,14.06,282.9262771,13504642.44,-4362230.483,70458.14796
8/29/2001,12.9,282.8299327,13148406.44,-4204117.845,70432.55718
8/30/2001,11.17,282.8909553,13613032.93,-4273414.798,70485.75441
8/31/2001,8.3,282.7462803,12967162.81,-4493523.691,70577.25165
9/1/2001,10.18,282.6936491,14911722.34,-4747227.006,70701.86051
9/2/2001,10.65,282.8752792,13871357.42,-4534190.555,70685.94337
9/3/2001,12.19,282.8323744,13322540.53,-4128971.923,70794.84609
9/4/2001,9.99,282.9452737,12064962.53,-3917556.864,70823.32227
9/5/2001,7.25,282.90408,13845392.77,-4344312.227,70700.66522
9/6/2001,8.24,282.4598408,14310572.69,-4500338.841,70731.24162
9/7/2001,9.44,282.2623,14331056.02,-4631673.017,70909.8121
9/8/2001,9.5,282.4578444,13686678.99,-4488396.252,70996.054
9/9/2001,8.29,282.45604,14169513.08,-4584957.185,70835.04725
9/10/2001,10.4,282.275504,14045276.33,-4528182.503,70725.56044
9/11/2001,11,281.9673246,13012318.91,-4557210.157,70756.16721
9/12/2001,8.88,281.8916659,13482062.03,-4784266.243,70904.60847
9/13/2001,9.34,282.0098676,13366071.25,-4526454.808,70829.55784
9/14/2001,7.87,281.8593842,13797769.09,-4661048.306,70885.04688
9/15/2001,4.1,281.7251399,14733424.9,-5220678.205,70999.08741
9/16/2001,4.67,281.6601082,15191730.86,-5391031.847,70965.44419
9/17/2001,6.58,281.5724489,15426803.78,-5473567.82,70880.40247
9/18/2001,8.53,280.8177208,15040946.08,-5493789.413,70753.76308
9/19/2001,8.29,281.0022371,14368173.72,-5367852.472,70741.40222
9/20/2001,9.78,281.1452123,13288004.43,-5336084.24,70799.33384
9/21/2001,4.21,281.0878153,14415695.83,-5619413.184,70993.23204
9/22/2001,2.83,281.5056619,15865598.04,-5874161.896,71016.95838
9/23/2001,4.39,281.1957243,15128170.92,-5698982.55,70992.88864
9/24/2001,5.22,281.0942762,14763882.81,-5641992.535,70968.60856
9/25/2001,4.34,280.4215197,13731549.61,-5446951.085,70961.73341
9/26/2001,3.26,280.4884842,15339842.87,-5890970.571,70859.74374
9/27/2001,3.57,280.6133549,16231509.33,-6201552.951,70834.23269
9/28/2001,4.49,280.4529117,14988926.59,-5794374.443,70900.2565
9/29/2001,4.24,280.252498,15110520.35,-5932140.024,70990.66074
9/30/2001,3.96,280.3366404,16078167.33,-6217337.806,71051.8267
10/1/2001,6.15,280.6880365,14369669.68,-5553894.509,71045.18333
