date,d2m,t2m,ssr,str,tp,sp
11/6/1988,293.3418925,297.8462696,1.38E+07,-5117670.372,4.39E-04,100761.941
11/7/1988,293.2148114,297.5510378,1.49E+07,-5413676.053,0.003476413,100601.2296
11/8/1988,293.1682285,298.1261384,1.50E+07,-5720652.107,8.67E-04,100493.8778
11/9/1988,292.0904624,297.9691815,1.44E+07,-6261557.389,0.001068368,100522.7224
11/10/1988,291.1806556,297.7112854,1.56E+07,-7111474.899,0,100638.9723
11/11/1988,292.9810945,298.1154573,1.48E+07,-5536690.628,0.002718081,100703.6531
11/12/1988,293.9830358,298.4503888,1.25E+07,-4529601.763,0.012647904,100600.2949
11/13/1988,292.461591,297.8501975,1.31E+07,-5199045.654,0.007858333,100562.0316
11/14/1988,291.7883584,297.9109705,1.48E+07,-6310973.349,0.00210669,100513.4503
11/15/1988,290.0207624,297.4503172,1.53E+07,-7773147.894,0.001294905,100508.8956
11/16/1988,289.7713975,296.8099734,1.54E+07,-7920759.153,4.74E-06,100415.5785
11/17/1988,290.6141728,297.024702,1.51E+07,-7047061.593,0.002186453,100305.5501
11/18/1988,290.2291101,296.6933843,7991696.45,-4313513.103,0.32851373,100185.841
11/19/1988,291.254649,295.9140741,8768220.335,-3446380.654,0.226066502,100466.6778
11/20/1988,292.6281313,296.2434634,1.01E+07,-3601640.902,0.980984806,100695.0783
11/21/1988,292.5425956,296.8150354,1.24E+07,-4622505.463,0.282493763,100582.7302
11/22/1988,292.3314455,297.5508848,1.34E+07,-5089976.624,0.021809919,100530.7463
11/23/1988,293.2272322,297.7948272,1.18E+07,-4363029.561,0.240393696,100545.1223
11/24/1988,291.4528704,297.7214476,1.30E+07,-5477070.196,0.040450313,100576.2157
11/25/1988,289.1658589,296.7184616,1.43E+07,-6967087.472,8.64E-04,100472.2689
11/26/1988,287.7196079,295.974744,1.45E+07,-7442683.628,8.59E-04,100531.4717
11/27/1988,289.4770368,296.9293617,1.28E+07,-4677317.068,1.766615038,100518.5318
11/28/1988,294.4114103,295.0309454,3281387.004,-1434191.407,15.99707576,100501.8325
11/29/1988,294.2560118,296.120577,4336551.907,-1606700.389,11.98021529,100503.9
11/30/1988,293.56805,295.4048491,4334295.275,-1237788.674,25.36897825,100591.0492
12/1/1988,293.3565804,296.1105535,1.03E+07,-2978777.925,0.506104718,100921.5323
12/2/1988,292.515266,295.3795733,1.07E+07,-3931439.35,0.051569726,101016.7784
12/3/1988,291.5433863,294.8156713,1.24E+07,-5354380.637,0.003578932,100949.0146
12/4/1988,291.7807213,294.8408556,1.21E+07,-5010996.146,0.00679176,100849.1368
12/5/1988,291.6342365,294.4269493,1.18E+07,-4470346.79,0.005564528,100753.3735
12/6/1988,291.4423797,294.0613119,1.04E+07,-3910692.76,0.270570013,100473.5249
12/7/1988,290.2226385,293.7450366,1.06E+07,-5071378.12,0.186394621,100397.0116
12/8/1988,289.8730417,293.9544327,1.20E+07,-5702436.728,0.007424094,100705.097
12/9/1988,289.0541302,293.856292,1.32E+07,-6511922.851,8.52E-04,100928.7275
12/10/1988,290.2093187,294.2805713,1.30E+07,-5905718.182,0.002549649,101084.5469
12/11/1988,290.3299862,294.2035022,1.21E+07,-5449310.859,0.002090039,101013.0984
12/12/1988,289.1651346,293.5379196,1.27E+07,-5743276.753,0.002041335,100934.5241
12/13/1988,288.6662012,293.6644741,1.22E+07,-5942305.854,8.51E-04,100880.9946
12/14/1988,288.0889803,293.4234249,1.32E+07,-6581501.613,4.29E-04,100852.7325
12/15/1988,287.9173913,293.0193507,1.33E+07,-6159542.548,0.002286777,100736.3969
12/16/1988,287.205613,292.7746794,1.25E+07,-6236545.354,9.80E-04,100909.0524
12/17/1988,288.1832782,293.0310215,1.13E+07,-5581323.136,0.009966487,101107.6703
12/18/1988,288.2504999,292.828955,1.32E+07,-6461004.065,8.71E-04,101122.8537
12/19/1988,288.3481161,293.2727603,1.35E+07,-6882431.025,0.001601617,101143.9375
12/20/1988,288.0315134,293.4493731,1.39E+07,-7176649.885,1.16E-05,100990.2725
12/21/1988,288.278479,293.3475815,1.37E+07,-7072601.165,6.09E-04,100808.5283
12/22/1988,287.8951152,293.2435301,1.38E+07,-7305785.073,0.003008413,100741.8939
12/23/1988,287.9640532,293.3654067,1.37E+07,-6928690.544,5.18E-05,100851.8472
12/24/1988,287.7253258,293.5451809,1.39E+07,-7416832.502,5.56E-04,100782.7635
12/25/1988,287.5866631,293.6337434,1.41E+07,-7689864.006,8.62E-04,100691.9449
12/26/1988,288.2732078,293.6377023,1.40E+07,-7325422.05,0.00136687,100662.1211
12/27/1988,287.7169879,292.9149546,1.32E+07,-6211728.954,0.003694813,100786.6443
12/28/1988,287.5322488,293.4881817,1.38E+07,-7133515.281,0.00128448,100847.0302
12/29/1988,287.2417626,292.8927964,1.39E+07,-7245293.276,4.35E-04,100816.8951
12/30/1988,286.5265475,292.7370155,1.41E+07,-6916265.484,5.69E-06,100805.9089
12/31/1988,286.9908156,292.7207313,1.37E+07,-6706883.857,0.001030248,100828.0474
1/1/1989,286.9839749,292.8675332,1.38E+07,-6785289.309,1.53E-05,100983.8427
